item_id,agent_id,annotator_id,label
convabuse_312264.0,E.L.I.Z.A.,Annotator2,0
convabuse_3037808942897475,CarbonBot,Annotator2,0
convabuse_496408.0,E.L.I.Z.A.,Annotator2,0
convabuse_89377.0,E.L.I.Z.A.,Annotator2,0
convabuse_549560.0,E.L.I.Z.A.,Annotator2,0
convabuse_3823794904358484,CarbonBot,Annotator2,0
convabuse_94350.0,E.L.I.Z.A.,Annotator2,0
convabuse_212410.0,E.L.I.Z.A.,Annotator2,0
convabuse_477159.0,E.L.I.Z.A.,Annotator2,0
convabuse_114374.0,E.L.I.Z.A.,Annotator2,0
convabuse_215394.0,E.L.I.Z.A.,Annotator2,1
convabuse_159168.0,E.L.I.Z.A.,Annotator2,0
convabuse_100437.0,E.L.I.Z.A.,Annotator2,0
convabuse_315546.0,E.L.I.Z.A.,Annotator2,0
convabuse_3326148254080022,CarbonBot,Annotator2,0
convabuse_3852787984796049,CarbonBot,Annotator2,0
convabuse_94210.0,E.L.I.Z.A.,Annotator2,0
convabuse_205547.0,E.L.I.Z.A.,Annotator2,0
convabuse_490922.0,E.L.I.Z.A.,Annotator2,0
convabuse_118056.0,E.L.I.Z.A.,Annotator2,0
convabuse_508445.0,E.L.I.Z.A.,Annotator2,0
convabuse_2.6023E+15,CarbonBot,Annotator2,0
convabuse_26084.0,E.L.I.Z.A.,Annotator2,0
convabuse_340147.0,E.L.I.Z.A.,Annotator2,0
convabuse_104635.0,E.L.I.Z.A.,Annotator2,0
convabuse_412457.0,E.L.I.Z.A.,Annotator2,2
convabuse_121636.0,E.L.I.Z.A.,Annotator2,0
convabuse_404688.0,E.L.I.Z.A.,Annotator2,0
convabuse_115545.0,E.L.I.Z.A.,Annotator2,0
convabuse_159004.0,E.L.I.Z.A.,Annotator2,0
convabuse_340471.0,E.L.I.Z.A.,Annotator2,0
convabuse_2250630128370653,CarbonBot,Annotator2,0
convabuse_61643.0,E.L.I.Z.A.,Annotator2,0
convabuse_3.49708E+15,CarbonBot,Annotator2,0
convabuse_335811.0,E.L.I.Z.A.,Annotator2,0
convabuse_2727546234019098,CarbonBot,Annotator2,0
convabuse_431269.0,E.L.I.Z.A.,Annotator2,0
convabuse_478825.0,E.L.I.Z.A.,Annotator2,0
convabuse_2995597930473112,CarbonBot,Annotator2,0
convabuse_3508174842530532,CarbonBot,Annotator2,0
convabuse_483119.0,E.L.I.Z.A.,Annotator2,0
convabuse_256319.0,E.L.I.Z.A.,Annotator2,2
convabuse_413492.0,E.L.I.Z.A.,Annotator2,0
convabuse_381870.0,E.L.I.Z.A.,Annotator2,0
convabuse_3b4a7e8ad8154882976b94d990543283,CarbonBot,Annotator2,0
convabuse_3331502133581981,CarbonBot,Annotator2,2
convabuse_359188.0,E.L.I.Z.A.,Annotator2,0
convabuse_2826762707354032,CarbonBot,Annotator2,0
convabuse_548196.0,E.L.I.Z.A.,Annotator2,0
convabuse_190954.0,E.L.I.Z.A.,Annotator2,1
convabuse_307830.0,E.L.I.Z.A.,Annotator2,2
convabuse_292341.0,E.L.I.Z.A.,Annotator2,1
convabuse_164070.0,E.L.I.Z.A.,Annotator2,0
convabuse_69739.0,E.L.I.Z.A.,Annotator2,0
convabuse_22945e06c0254a06939b27f751c2877c,CarbonBot,Annotator2,0
convabuse_479731.0,E.L.I.Z.A.,Annotator2,0
convabuse_152019.0,E.L.I.Z.A.,Annotator2,0
convabuse_289265.0,E.L.I.Z.A.,Annotator2,0
convabuse_435200.0,E.L.I.Z.A.,Annotator2,0
convabuse_228222.0,E.L.I.Z.A.,Annotator2,0
convabuse_221352.0,E.L.I.Z.A.,Annotator2,1
convabuse_353411.0,E.L.I.Z.A.,Annotator2,0
convabuse_30233.0,E.L.I.Z.A.,Annotator2,0
convabuse_137117.0,E.L.I.Z.A.,Annotator2,0
convabuse_2810008999078257,CarbonBot,Annotator2,0
convabuse_3315807938489428,CarbonBot,Annotator2,0
convabuse_540119.0,E.L.I.Z.A.,Annotator2,0
convabuse_92200.0,E.L.I.Z.A.,Annotator2,2
convabuse_522534.0,E.L.I.Z.A.,Annotator2,0
convabuse_64804.0,E.L.I.Z.A.,Annotator2,0
convabuse_433130.0,E.L.I.Z.A.,Annotator2,0
convabuse_256007.0,E.L.I.Z.A.,Annotator2,2
convabuse_362911.0,E.L.I.Z.A.,Annotator2,0
convabuse_418124.0,E.L.I.Z.A.,Annotator2,0
convabuse_2249098661861914,CarbonBot,Annotator2,0
convabuse_469036.0,E.L.I.Z.A.,Annotator2,2
convabuse_235346.0,E.L.I.Z.A.,Annotator2,0
convabuse_94359.0,E.L.I.Z.A.,Annotator2,0
convabuse_309865.0,E.L.I.Z.A.,Annotator2,0
convabuse_396719.0,E.L.I.Z.A.,Annotator2,0
convabuse_435515.0,E.L.I.Z.A.,Annotator2,0
convabuse_60625.0,E.L.I.Z.A.,Annotator2,0
convabuse_319742.0,E.L.I.Z.A.,Annotator2,0
convabuse_200417.0,E.L.I.Z.A.,Annotator2,0
convabuse_115038.0,E.L.I.Z.A.,Annotator2,0
convabuse_516443.0,E.L.I.Z.A.,Annotator2,2
convabuse_316358.0,E.L.I.Z.A.,Annotator2,0
convabuse_193978.0,E.L.I.Z.A.,Annotator2,0
convabuse_295454.0,E.L.I.Z.A.,Annotator2,0
convabuse_541855.0,E.L.I.Z.A.,Annotator2,0
convabuse_2468162336625569,CarbonBot,Annotator2,0
convabuse_408848.0,E.L.I.Z.A.,Annotator2,0
convabuse_539401.0,E.L.I.Z.A.,Annotator2,0
convabuse_443092.0,E.L.I.Z.A.,Annotator2,0
convabuse_65863.0,E.L.I.Z.A.,Annotator2,0
convabuse_518972.0,E.L.I.Z.A.,Annotator2,0
convabuse_439621.0,E.L.I.Z.A.,Annotator2,2
convabuse_404711.0,E.L.I.Z.A.,Annotator2,2
convabuse_11705.0,E.L.I.Z.A.,Annotator2,0
convabuse_117194.0,E.L.I.Z.A.,Annotator2,0
convabuse_402822.0,E.L.I.Z.A.,Annotator2,0
convabuse_209363.0,E.L.I.Z.A.,Annotator2,0
convabuse_414900.0,E.L.I.Z.A.,Annotator2,0
convabuse_446748.0,E.L.I.Z.A.,Annotator2,2
convabuse_265043.0,E.L.I.Z.A.,Annotator2,0
convabuse_2687892177913979,CarbonBot,Annotator2,0
convabuse_30535.0,E.L.I.Z.A.,Annotator2,0
convabuse_116305.0,E.L.I.Z.A.,Annotator2,0
convabuse_3768933323181097,CarbonBot,Annotator2,0
convabuse_207877.0,E.L.I.Z.A.,Annotator2,0
convabuse_4491712267569943,CarbonBot,Annotator2,0
convabuse_305856.0,E.L.I.Z.A.,Annotator2,0
convabuse_198847.0,E.L.I.Z.A.,Annotator2,0
convabuse_432846.0,E.L.I.Z.A.,Annotator2,2
convabuse_443905.0,E.L.I.Z.A.,Annotator2,0
convabuse_56136.0,E.L.I.Z.A.,Annotator2,0
convabuse_81499.0,E.L.I.Z.A.,Annotator2,0
convabuse_241778.0,E.L.I.Z.A.,Annotator2,0
convabuse_133030.0,E.L.I.Z.A.,Annotator2,2
convabuse_311131.0,E.L.I.Z.A.,Annotator2,0
convabuse_330129.0,E.L.I.Z.A.,Annotator2,0
convabuse_342487.0,E.L.I.Z.A.,Annotator2,1
convabuse_294941.0,E.L.I.Z.A.,Annotator2,0
convabuse_47041.0,E.L.I.Z.A.,Annotator2,0
convabuse_121467.0,E.L.I.Z.A.,Annotator2,0
convabuse_204155.0,E.L.I.Z.A.,Annotator2,0
convabuse_332244.0,E.L.I.Z.A.,Annotator2,0
convabuse_3296150703742499,CarbonBot,Annotator2,0
convabuse_405804.0,E.L.I.Z.A.,Annotator2,0
convabuse_92092.0,E.L.I.Z.A.,Annotator2,0
convabuse_146243.0,E.L.I.Z.A.,Annotator2,0
convabuse_464475.0,E.L.I.Z.A.,Annotator2,0
convabuse_2554980801236873,CarbonBot,Annotator2,0
convabuse_206661.0,E.L.I.Z.A.,Annotator2,0
convabuse_247883.0,E.L.I.Z.A.,Annotator2,1
convabuse_68166.0,E.L.I.Z.A.,Annotator2,1
convabuse_94103.0,E.L.I.Z.A.,Annotator2,0
convabuse_4016465201700683,CarbonBot,Annotator2,0
convabuse_540500.0,E.L.I.Z.A.,Annotator2,0
convabuse_182342.0,E.L.I.Z.A.,Annotator2,0
convabuse_399678.0,E.L.I.Z.A.,Annotator2,0
convabuse_146229.0,E.L.I.Z.A.,Annotator2,0
convabuse_146315.0,E.L.I.Z.A.,Annotator2,0
convabuse_321251.0,E.L.I.Z.A.,Annotator2,0
convabuse_3038152482967216,CarbonBot,Annotator2,0
convabuse_fa612f49abb64c459b7ccdf08fda2e8f,CarbonBot,Annotator2,0
convabuse_348268.0,E.L.I.Z.A.,Annotator2,0
convabuse_347906.0,E.L.I.Z.A.,Annotator2,0
convabuse_470881.0,E.L.I.Z.A.,Annotator2,0
convabuse_107195.0,E.L.I.Z.A.,Annotator2,0
convabuse_228725.0,E.L.I.Z.A.,Annotator2,2
convabuse_130601.0,E.L.I.Z.A.,Annotator2,2
convabuse_477803.0,E.L.I.Z.A.,Annotator2,0
convabuse_349679.0,E.L.I.Z.A.,Annotator2,1
convabuse_548429.0,E.L.I.Z.A.,Annotator2,1
convabuse_112623.0,E.L.I.Z.A.,Annotator2,0
convabuse_261585.0,E.L.I.Z.A.,Annotator2,2
convabuse_3270709643048924,CarbonBot,Annotator2,0
convabuse_272466.0,E.L.I.Z.A.,Annotator2,0
convabuse_259818.0,E.L.I.Z.A.,Annotator2,1
convabuse_461693.0,E.L.I.Z.A.,Annotator2,0
convabuse_81643.0,E.L.I.Z.A.,Annotator2,0
convabuse_271904.0,E.L.I.Z.A.,Annotator2,0
convabuse_4864511330233479,CarbonBot,Annotator2,0
convabuse_251227.0,E.L.I.Z.A.,Annotator2,0
convabuse_2625777594169835,CarbonBot,Annotator2,0
convabuse_2632579316833428,CarbonBot,Annotator2,0
convabuse_306590.0,E.L.I.Z.A.,Annotator2,2
convabuse_144071.0,E.L.I.Z.A.,Annotator2,0
convabuse_278891.0,E.L.I.Z.A.,Annotator2,2
convabuse_338222.0,E.L.I.Z.A.,Annotator2,0
convabuse_3006060282819637,CarbonBot,Annotator2,0
convabuse_489484.0,E.L.I.Z.A.,Annotator2,0
convabuse_167379.0,E.L.I.Z.A.,Annotator2,0
convabuse_139022.0,E.L.I.Z.A.,Annotator2,0
convabuse_396469.0,E.L.I.Z.A.,Annotator2,1
convabuse_490810.0,E.L.I.Z.A.,Annotator2,0
convabuse_3738791712802499,CarbonBot,Annotator2,0
convabuse_346420.0,E.L.I.Z.A.,Annotator2,0
convabuse_91617.0,E.L.I.Z.A.,Annotator2,0
convabuse_2671.0,E.L.I.Z.A.,Annotator2,1
convabuse_89813.0,E.L.I.Z.A.,Annotator2,0
convabuse_4086470061426815,CarbonBot,Annotator2,0
convabuse_11958.0,E.L.I.Z.A.,Annotator2,0
convabuse_344481.0,E.L.I.Z.A.,Annotator2,0
convabuse_2751917354864946,CarbonBot,Annotator2,0
convabuse_321897.0,E.L.I.Z.A.,Annotator2,0
convabuse_495679.0,E.L.I.Z.A.,Annotator2,0
convabuse_335275.0,E.L.I.Z.A.,Annotator2,0
convabuse_3215412415231369,CarbonBot,Annotator2,0
convabuse_209424.0,E.L.I.Z.A.,Annotator2,1
convabuse_67740.0,E.L.I.Z.A.,Annotator2,1
convabuse_58249.0,E.L.I.Z.A.,Annotator2,0
convabuse_231654.0,E.L.I.Z.A.,Annotator2,1
convabuse_80331.0,E.L.I.Z.A.,Annotator2,0
convabuse_245577.0,E.L.I.Z.A.,Annotator2,2
convabuse_2818772061507598,CarbonBot,Annotator2,0
convabuse_2.52932E+15,CarbonBot,Annotator2,0
convabuse_381964.0,E.L.I.Z.A.,Annotator2,0
convabuse_3758678217479389,CarbonBot,Annotator2,0
convabuse_4089854401054816,CarbonBot,Annotator2,0
convabuse_19477.0,E.L.I.Z.A.,Annotator2,0
convabuse_489654.0,E.L.I.Z.A.,Annotator2,0
convabuse_188943.0,E.L.I.Z.A.,Annotator2,2
convabuse_471223.0,E.L.I.Z.A.,Annotator2,0
convabuse_97534.0,E.L.I.Z.A.,Annotator2,0
convabuse_152681.0,E.L.I.Z.A.,Annotator2,2
convabuse_258436.0,E.L.I.Z.A.,Annotator2,1
convabuse_352751.0,E.L.I.Z.A.,Annotator2,0
convabuse_95934.0,E.L.I.Z.A.,Annotator2,0
convabuse_202839.0,E.L.I.Z.A.,Annotator2,0
convabuse_327410.0,E.L.I.Z.A.,Annotator2,0
convabuse_317698.0,E.L.I.Z.A.,Annotator2,0
convabuse_538730.0,E.L.I.Z.A.,Annotator2,1
convabuse_383886.0,E.L.I.Z.A.,Annotator2,0
convabuse_232159.0,E.L.I.Z.A.,Annotator2,0
convabuse_056aa717919a44bfbac20a47ebb5ade8,CarbonBot,Annotator2,0
convabuse_432894.0,E.L.I.Z.A.,Annotator2,0
convabuse_199663.0,E.L.I.Z.A.,Annotator2,0
convabuse_460847.0,E.L.I.Z.A.,Annotator2,0
convabuse_362646.0,E.L.I.Z.A.,Annotator2,0
convabuse_240220.0,E.L.I.Z.A.,Annotator2,2
convabuse_317655.0,E.L.I.Z.A.,Annotator2,0
convabuse_424167.0,E.L.I.Z.A.,Annotator2,0
convabuse_20931.0,E.L.I.Z.A.,Annotator2,0
convabuse_333205.0,E.L.I.Z.A.,Annotator2,2
convabuse_352948.0,E.L.I.Z.A.,Annotator2,0
convabuse_285120.0,E.L.I.Z.A.,Annotator2,0
convabuse_476724.0,E.L.I.Z.A.,Annotator2,0
convabuse_144380.0,E.L.I.Z.A.,Annotator2,0
convabuse_433737.0,E.L.I.Z.A.,Annotator2,2
convabuse_305367.0,E.L.I.Z.A.,Annotator2,1
convabuse_75940.0,E.L.I.Z.A.,Annotator2,0
convabuse_419446.0,E.L.I.Z.A.,Annotator2,0
convabuse_29748.0,E.L.I.Z.A.,Annotator2,0
convabuse_247627.0,E.L.I.Z.A.,Annotator2,0
convabuse_205950.0,E.L.I.Z.A.,Annotator2,0
convabuse_367768.0,E.L.I.Z.A.,Annotator2,0
convabuse_299849.0,E.L.I.Z.A.,Annotator2,0
convabuse_410941.0,E.L.I.Z.A.,Annotator2,0
convabuse_406572.0,E.L.I.Z.A.,Annotator2,0
convabuse_63569.0,E.L.I.Z.A.,Annotator2,0
convabuse_351649.0,E.L.I.Z.A.,Annotator2,0
convabuse_180439.0,E.L.I.Z.A.,Annotator2,0
convabuse_431080.0,E.L.I.Z.A.,Annotator2,0
convabuse_164337.0,E.L.I.Z.A.,Annotator2,2
convabuse_338358.0,E.L.I.Z.A.,Annotator2,0
convabuse_161249.0,E.L.I.Z.A.,Annotator2,2
convabuse_405390.0,E.L.I.Z.A.,Annotator2,1
convabuse_536225.0,E.L.I.Z.A.,Annotator2,2
convabuse_3299718976765024,CarbonBot,Annotator2,0
convabuse_246213.0,E.L.I.Z.A.,Annotator2,0
convabuse_2752200091526159,CarbonBot,Annotator2,0
convabuse_385308.0,E.L.I.Z.A.,Annotator2,0
convabuse_26449.0,E.L.I.Z.A.,Annotator2,0
convabuse_240620.0,E.L.I.Z.A.,Annotator2,0
convabuse_224777.0,E.L.I.Z.A.,Annotator2,0
convabuse_3061571923871397,CarbonBot,Annotator2,2
convabuse_527421.0,E.L.I.Z.A.,Annotator2,0
convabuse_461643.0,E.L.I.Z.A.,Annotator2,0
convabuse_461916.0,E.L.I.Z.A.,Annotator2,0
convabuse_66471.0,E.L.I.Z.A.,Annotator2,0
convabuse_3225740117489949,CarbonBot,Annotator2,0
convabuse_14700.0,E.L.I.Z.A.,Annotator2,0
convabuse_181717.0,E.L.I.Z.A.,Annotator2,0
convabuse_203195.0,E.L.I.Z.A.,Annotator2,0
convabuse_c8b884c1673a40099ce5ee37f5dcef85,CarbonBot,Annotator2,0
convabuse_90030.0,E.L.I.Z.A.,Annotator2,0
convabuse_322644.0,E.L.I.Z.A.,Annotator2,0
convabuse_353949.0,E.L.I.Z.A.,Annotator2,0
convabuse_320189.0,E.L.I.Z.A.,Annotator2,0
convabuse_304400.0,E.L.I.Z.A.,Annotator2,0
convabuse_203793.0,E.L.I.Z.A.,Annotator2,0
convabuse_95299.0,E.L.I.Z.A.,Annotator2,2
convabuse_461156.0,E.L.I.Z.A.,Annotator2,0
convabuse_113170.0,E.L.I.Z.A.,Annotator2,0
convabuse_107788.0,E.L.I.Z.A.,Annotator2,0
convabuse_81081.0,E.L.I.Z.A.,Annotator2,2
convabuse_397446.0,E.L.I.Z.A.,Annotator2,2
convabuse_433091.0,E.L.I.Z.A.,Annotator2,0
convabuse_317271.0,E.L.I.Z.A.,Annotator2,0
convabuse_285808.0,E.L.I.Z.A.,Annotator2,0
convabuse_2647446872005932,CarbonBot,Annotator2,0
convabuse_229648.0,E.L.I.Z.A.,Annotator2,2
convabuse_474337.0,E.L.I.Z.A.,Annotator2,0
convabuse_292274.0,E.L.I.Z.A.,Annotator2,0
convabuse_112032.0,E.L.I.Z.A.,Annotator2,0
convabuse_121722.0,E.L.I.Z.A.,Annotator2,0
convabuse_2778615108899661,CarbonBot,Annotator2,0
convabuse_205034.0,E.L.I.Z.A.,Annotator2,0
convabuse_222188.0,E.L.I.Z.A.,Annotator2,1
convabuse_69195.0,E.L.I.Z.A.,Annotator2,2
convabuse_506645.0,E.L.I.Z.A.,Annotator2,0
convabuse_490899.0,E.L.I.Z.A.,Annotator2,2
convabuse_232163.0,E.L.I.Z.A.,Annotator2,0
convabuse_294221.0,E.L.I.Z.A.,Annotator2,0
convabuse_2654657661318415,CarbonBot,Annotator2,0
convabuse_402504.0,E.L.I.Z.A.,Annotator2,0
convabuse_497126.0,E.L.I.Z.A.,Annotator2,0
convabuse_141713.0,E.L.I.Z.A.,Annotator2,0
convabuse_245399.0,E.L.I.Z.A.,Annotator2,0
convabuse_199187.0,E.L.I.Z.A.,Annotator2,0
convabuse_361048.0,E.L.I.Z.A.,Annotator2,0
convabuse_75779.0,E.L.I.Z.A.,Annotator2,0
convabuse_333636.0,E.L.I.Z.A.,Annotator2,0
convabuse_272793.0,E.L.I.Z.A.,Annotator2,0
convabuse_503181.0,E.L.I.Z.A.,Annotator2,0
convabuse_537768.0,E.L.I.Z.A.,Annotator2,0
convabuse_306586.0,E.L.I.Z.A.,Annotator2,0
convabuse_120528.0,E.L.I.Z.A.,Annotator2,0
convabuse_308572.0,E.L.I.Z.A.,Annotator2,0
convabuse_334604.0,E.L.I.Z.A.,Annotator2,0
convabuse_204154.0,E.L.I.Z.A.,Annotator2,0
convabuse_262779.0,E.L.I.Z.A.,Annotator2,0
convabuse_521603.0,E.L.I.Z.A.,Annotator2,0
convabuse_534928.0,E.L.I.Z.A.,Annotator2,1
convabuse_365332.0,E.L.I.Z.A.,Annotator2,0
convabuse_56617.0,E.L.I.Z.A.,Annotator2,2
convabuse_2698715070166742,CarbonBot,Annotator2,0
convabuse_2407885882654564,CarbonBot,Annotator2,0
convabuse_21190.0,E.L.I.Z.A.,Annotator2,0
convabuse_304119.0,E.L.I.Z.A.,Annotator2,0
convabuse_403189.0,E.L.I.Z.A.,Annotator2,0
convabuse_351847.0,E.L.I.Z.A.,Annotator2,2
convabuse_93991.0,E.L.I.Z.A.,Annotator2,0
convabuse_293692.0,E.L.I.Z.A.,Annotator2,0
convabuse_2881282118657761,CarbonBot,Annotator2,0
convabuse_318407.0,E.L.I.Z.A.,Annotator2,0
convabuse_70245.0,E.L.I.Z.A.,Annotator2,0
convabuse_10044.0,E.L.I.Z.A.,Annotator2,0
convabuse_424500.0,E.L.I.Z.A.,Annotator2,0
convabuse_364646.0,E.L.I.Z.A.,Annotator2,0
convabuse_256122.0,E.L.I.Z.A.,Annotator2,0
convabuse_193789.0,E.L.I.Z.A.,Annotator2,1
convabuse_2758194990937939,CarbonBot,Annotator2,0
convabuse_146584.0,E.L.I.Z.A.,Annotator2,0
convabuse_3863791660312887,CarbonBot,Annotator2,0
convabuse_a732180545e04545872959f8387b5256,CarbonBot,Annotator2,0
convabuse_3679616115414394,CarbonBot,Annotator2,0
convabuse_356151.0,E.L.I.Z.A.,Annotator2,0
convabuse_256901.0,E.L.I.Z.A.,Annotator2,0
convabuse_506856.0,E.L.I.Z.A.,Annotator2,0
convabuse_288238.0,E.L.I.Z.A.,Annotator2,0
convabuse_533462.0,E.L.I.Z.A.,Annotator2,0
convabuse_236510.0,E.L.I.Z.A.,Annotator2,0
convabuse_3957279304290443,CarbonBot,Annotator2,2
convabuse_386678.0,E.L.I.Z.A.,Annotator2,0
convabuse_115503.0,E.L.I.Z.A.,Annotator2,0
convabuse_41010.0,E.L.I.Z.A.,Annotator2,2
convabuse_438658.0,E.L.I.Z.A.,Annotator2,0
convabuse_178821.0,E.L.I.Z.A.,Annotator2,0
convabuse_469814.0,E.L.I.Z.A.,Annotator2,0
convabuse_258097.0,E.L.I.Z.A.,Annotator2,0
convabuse_316786.0,E.L.I.Z.A.,Annotator2,0
convabuse_306477.0,E.L.I.Z.A.,Annotator2,0
convabuse_314901.0,E.L.I.Z.A.,Annotator2,0
convabuse_414438.0,E.L.I.Z.A.,Annotator2,2
convabuse_426870.0,E.L.I.Z.A.,Annotator2,0
convabuse_247471.0,E.L.I.Z.A.,Annotator2,1
convabuse_515793.0,E.L.I.Z.A.,Annotator2,0
convabuse_64646.0,E.L.I.Z.A.,Annotator2,2
convabuse_23320.0,E.L.I.Z.A.,Annotator2,0
convabuse_119450.0,E.L.I.Z.A.,Annotator2,1
convabuse_251773.0,E.L.I.Z.A.,Annotator2,0
convabuse_279267.0,E.L.I.Z.A.,Annotator2,0
convabuse_330806.0,E.L.I.Z.A.,Annotator2,0
convabuse_454593.0,E.L.I.Z.A.,Annotator2,2
convabuse_161504.0,E.L.I.Z.A.,Annotator2,0
convabuse_179647.0,E.L.I.Z.A.,Annotator2,0
convabuse_213973.0,E.L.I.Z.A.,Annotator2,0
convabuse_344890.0,E.L.I.Z.A.,Annotator2,0
convabuse_90639.0,E.L.I.Z.A.,Annotator2,0
convabuse_200027.0,E.L.I.Z.A.,Annotator2,2
convabuse_482476.0,E.L.I.Z.A.,Annotator2,1
convabuse_541434.0,E.L.I.Z.A.,Annotator2,1
convabuse_494590.0,E.L.I.Z.A.,Annotator2,0
convabuse_320130.0,E.L.I.Z.A.,Annotator2,0
convabuse_188792.0,E.L.I.Z.A.,Annotator2,0
convabuse_44376.0,E.L.I.Z.A.,Annotator2,0
convabuse_149861.0,E.L.I.Z.A.,Annotator2,0
convabuse_282084.0,E.L.I.Z.A.,Annotator2,2
convabuse_529396.0,E.L.I.Z.A.,Annotator2,0
convabuse_251547.0,E.L.I.Z.A.,Annotator2,0
convabuse_407022.0,E.L.I.Z.A.,Annotator2,0
convabuse_287723.0,E.L.I.Z.A.,Annotator2,0
convabuse_70584.0,E.L.I.Z.A.,Annotator2,0
convabuse_248609.0,E.L.I.Z.A.,Annotator2,2
convabuse_fb6eefee0b9e4e1f8306a0debdaf9132,CarbonBot,Annotator2,0
convabuse_164601.0,E.L.I.Z.A.,Annotator2,0
convabuse_344761.0,E.L.I.Z.A.,Annotator2,0
convabuse_237476.0,E.L.I.Z.A.,Annotator2,1
convabuse_314629.0,E.L.I.Z.A.,Annotator2,0
convabuse_232256.0,E.L.I.Z.A.,Annotator2,1
convabuse_188739.0,E.L.I.Z.A.,Annotator2,0
convabuse_432840.0,E.L.I.Z.A.,Annotator2,0
convabuse_318397.0,E.L.I.Z.A.,Annotator2,0
convabuse_3429066810500885,CarbonBot,Annotator2,0
convabuse_372860.0,E.L.I.Z.A.,Annotator2,0
convabuse_2994978560593271,CarbonBot,Annotator2,1
convabuse_278779.0,E.L.I.Z.A.,Annotator2,2
convabuse_344086.0,E.L.I.Z.A.,Annotator2,0
convabuse_303104.0,E.L.I.Z.A.,Annotator2,0
convabuse_239405.0,E.L.I.Z.A.,Annotator2,0
convabuse_3923456757680347,CarbonBot,Annotator2,0
convabuse_351694.0,E.L.I.Z.A.,Annotator2,0
convabuse_253113.0,E.L.I.Z.A.,Annotator2,2
convabuse_68672.0,E.L.I.Z.A.,Annotator2,0
convabuse_3400070046732777,CarbonBot,Annotator2,0
convabuse_547328.0,E.L.I.Z.A.,Annotator2,0
convabuse_261854.0,E.L.I.Z.A.,Annotator2,0
convabuse_315321.0,E.L.I.Z.A.,Annotator2,0
convabuse_181925.0,E.L.I.Z.A.,Annotator2,1
convabuse_2201714169930458,CarbonBot,Annotator2,0
convabuse_2866965713403332,CarbonBot,Annotator2,0
convabuse_465965.0,E.L.I.Z.A.,Annotator2,0
convabuse_245366.0,E.L.I.Z.A.,Annotator2,0
convabuse_460355.0,E.L.I.Z.A.,Annotator2,0
convabuse_243551.0,E.L.I.Z.A.,Annotator2,1
convabuse_2331561163615896,CarbonBot,Annotator2,0
convabuse_3111091989016862,CarbonBot,Annotator2,0
convabuse_274683.0,E.L.I.Z.A.,Annotator2,0
convabuse_457059.0,E.L.I.Z.A.,Annotator2,0
convabuse_192106.0,E.L.I.Z.A.,Annotator2,0
convabuse_541501.0,E.L.I.Z.A.,Annotator2,0
convabuse_463928.0,E.L.I.Z.A.,Annotator2,0
convabuse_3467720796575758,CarbonBot,Annotator2,0
convabuse_273875.0,E.L.I.Z.A.,Annotator2,0
convabuse_539516.0,E.L.I.Z.A.,Annotator2,0
convabuse_ac0d288727f943e396346de6b96e2e34,CarbonBot,Annotator2,0
convabuse_181413.0,E.L.I.Z.A.,Annotator2,0
convabuse_363490.0,E.L.I.Z.A.,Annotator2,0
convabuse_146603.0,E.L.I.Z.A.,Annotator2,0
convabuse_106851.0,E.L.I.Z.A.,Annotator2,0
convabuse_324684.0,E.L.I.Z.A.,Annotator2,0
convabuse_2863109593800072,CarbonBot,Annotator2,0
convabuse_524154.0,E.L.I.Z.A.,Annotator2,0
convabuse_50319.0,E.L.I.Z.A.,Annotator2,0
convabuse_208840.0,E.L.I.Z.A.,Annotator2,0
convabuse_2800401963340464,CarbonBot,Annotator2,0
convabuse_2879462978744613,CarbonBot,Annotator2,2
convabuse_536079.0,E.L.I.Z.A.,Annotator2,0
convabuse_15565.0,E.L.I.Z.A.,Annotator2,0
convabuse_357184.0,E.L.I.Z.A.,Annotator2,0
convabuse_3746395988707604,CarbonBot,Annotator2,0
convabuse_146532.0,E.L.I.Z.A.,Annotator2,2
convabuse_479184.0,E.L.I.Z.A.,Annotator2,0
convabuse_49250.0,E.L.I.Z.A.,Annotator2,2
convabuse_528874.0,E.L.I.Z.A.,Annotator2,2
convabuse_461503.0,E.L.I.Z.A.,Annotator2,0
convabuse_3367506113370684,CarbonBot,Annotator2,0
convabuse_55605.0,E.L.I.Z.A.,Annotator2,2
convabuse_186519.0,E.L.I.Z.A.,Annotator2,0
convabuse_208432.0,E.L.I.Z.A.,Annotator2,0
convabuse_197518.0,E.L.I.Z.A.,Annotator2,0
convabuse_330843.0,E.L.I.Z.A.,Annotator2,2
convabuse_312357.0,E.L.I.Z.A.,Annotator2,0
convabuse_149148.0,E.L.I.Z.A.,Annotator2,0
convabuse_82360.0,E.L.I.Z.A.,Annotator2,0
convabuse_96060.0,E.L.I.Z.A.,Annotator2,0
convabuse_382055.0,E.L.I.Z.A.,Annotator2,0
convabuse_430012.0,E.L.I.Z.A.,Annotator2,0
convabuse_312680.0,E.L.I.Z.A.,Annotator2,0
convabuse_451370.0,E.L.I.Z.A.,Annotator2,1
convabuse_2799412013453362,CarbonBot,Annotator2,0
convabuse_2499087150189918,CarbonBot,Annotator2,0
convabuse_323372.0,E.L.I.Z.A.,Annotator2,0
convabuse_353091.0,E.L.I.Z.A.,Annotator2,2
convabuse_518882.0,E.L.I.Z.A.,Annotator2,0
convabuse_359830.0,E.L.I.Z.A.,Annotator2,0
